ZIP Code,Week Number,Week Start,Week End,Cases - Weekly,Cases - Cumulative,Case Rate - Weekly,Case Rate - Cumulative,Tests - Weekly,Tests - Cumulative,Test Rate - Weekly,Test Rate - Cumulative,Percent Tested Positive - Weekly,Percent Tested Positive - Cumulative,Deaths - Weekly,Deaths - Cumulative,Death Rate - Weekly,Death Rate - Cumulative,Population,Row ID,ZIP Code Location
60622,30,07/19/2020,07/25/2020,40,844,76,1598.7,1356,11820,2568,22389.3,0.0,0.1,0,56,0.0,106.1,52793,60622-2020-30,POINT (-87.681818 41.902762)
60633,31,07/26/2020,08/01/2020,13,236,101,1833.6,288,2230,2238,17325.8,0.1,0.1,0,4,0.0,31.1,12871,60633-2020-31,POINT (-87.556037 41.653147)
60637,24,06/07/2020,06/13/2020,16,615,34,1296,642,5574,1353,11746.1,0.0,0.1,3,24,6.3,50.6,47454,60637-2020-24,POINT (-87.604053 41.780991)
60646,31,07/26/2020,08/01/2020,15,442,54,1579.3,436,6367,1558,22749.8,0.0,0.1,0,42,0.0,150.1,27987,60646-2020-31,POINT (-87.761826 41.993931)
60632,4,01/24/2021,01/30/2021,188,12119,206,13311.9,1709,70833,1877,77805.1,0.1,0.2,8,182,8.8,199.9,91039,60632-2021-4,POINT (-87.711251 41.810038)
60657,31,07/26/2020,08/01/2020,25,576,36,822.2,1433,13299,2046,18984.5,0.0,0.0,0,28,0.0,40.0,70052,60657-2020-31,POINT (-87.658216 41.939715)
60630,28,07/05/2020,07/11/2020,15,885,26,1543.3,762,7955,1329,13872.4,0.0,0.1,1,61,1.7,106.4,57344,60630-2020-28,POINT (-87.759611 41.971261)
60637,13,03/22/2020,03/28/2020,36,58,76,122.2,176,329,371,693.3,0.2,0.2,0,0,0.0,0.0,47454,60637-2020-13,POINT (-87.604053 41.780991)
60631,15,04/05/2020,04/11/2020,26,81,88,274.3,207,588,701,1991.3,0.1,0.1,0,1,0.0,3.4,29529,60631-2020-15,POINT (-87.813371 41.995019)
60645,36,08/30/2020,09/05/2020,32,1378,67,2887,688,14983,1441,31389.8,0.1,0.1,0,70,0.0,146.7,47732,60645-2020-36,POINT (-87.695049 42.008927)
60649,11,03/08/2020,03/14/2020,,,,,2,3,4,6.5,0.0,0.0,0,0,0.0,0.0,46024,60649-2020-11,POINT (-87.571522 41.762202)
60630,31,07/26/2020,08/01/2020,34,968,59,1688.1,865,10614,1508,18509.3,0.0,0.1,0,62,0.0,108.1,57344,60630-2020-31,POINT (-87.759611 41.971261)
60644,12,03/15/2020,03/21/2020,18,23,38,48.2,79,93,166,194.9,0.2,0.2,0,0,0.0,0.0,47712,60644-2020-12,POINT (-87.756863 41.881113)
60616,30,07/19/2020,07/25/2020,23,593,42,1088.8,662,10155,1216,18645.3,0.0,0.1,1,35,1.8,64.3,54464,60616-2020-30,POINT (-87.629531 41.844869)
60622,39,09/20/2020,09/26/2020,64,1209,121,2290.1,1846,25763,3497,48800,0.0,0.0,0,56,0.0,106.1,52793,60622-2020-39,POINT (-87.681818 41.902762)
60626,17,04/19/2020,04/25/2020,200,500,402,1005.4,469,1377,943,2769,0.4,0.3,10,26,20.1,52.3,49730,60626-2020-17,POINT (-87.669834 42.009469)
60616,1,01/03/2021,01/09/2021,142,2903,261,5330.1,1990,50473,3654,92672.2,0.1,0.1,7,77,12.9,141.4,54464,60616-2021-1,POINT (-87.629531 41.844869)
Unknown,12,03/15/2020,03/21/2020,,,,,335,439,0,0,0.1,0.1,0,0,0.0,0.0,0,Unknown-2020-12,
60632,42,10/11/2020,10/17/2020,272,5201,299,5712.9,1882,34184,2067,37548.7,0.2,0.2,0,105,0.0,115.3,91039,60632-2020-42,POINT (-87.711251 41.810038)
60646,17,04/19/2020,04/25/2020,105,187,375,668.2,440,1044,1572,3730.3,0.3,0.2,2,5,7.1,17.9,27987,60646-2020-17,POINT (-87.761826 41.993931)
60827,11,03/14/2021,03/20/2021,4,294,14,1028.8,,807,0,2823.9,0.0,0.1,0,13,0.0,45.5,28577,60827-2021-11,POINT (-87.633087 41.650765)
60610,44,10/25/2020,10/31/2020,190,1111,487,2847.3,2276,23782,5833,60949.8,0.1,0.0,1,11,2.6,28.2,39019,60610-2020-44,POINT (-87.63581 41.90455)
60638,21,05/17/2020,05/23/2020,114,989,194,1682.1,701,4225,1192,7185.7,0.2,0.3,2,26,3.4,44.2,58797,60638-2020-21,POINT (-87.771902 41.787032)
60623,44,10/25/2020,10/31/2020,396,5544,461,6448.1,2268,36603,2638,42572,0.2,0.2,0,164,0.0,190.7,85979,60623-2020-44,POINT (-87.717446 41.850321)
60639,39,09/20/2020,09/26/2020,109,4742,120,5238.8,1453,34042,1605,37608.4,0.1,0.2,0,120,0.0,132.6,90517,60639-2020-39,POINT (-87.75531 41.920609)
60647,5,01/31/2021,02/06/2021,90,7591,103,8674.5,2752,111376,3145,127273.8,0.0,0.1,2,140,2.3,160.0,87509,60647-2021-5,POINT (-87.701101 41.921058)
60653,28,07/05/2020,07/11/2020,23,601,72,1879.8,756,7121,2365,22272.6,0.0,0.1,2,37,6.3,115.7,31972,60653-2020-28,POINT (-87.611244 41.819261)
60666,10,03/07/2021,03/13/2021,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2021-10,POINT (-87.896371 41.979511)
60604,27,06/28/2020,07/04/2020,0,24,0,3069.1,19,192,2430,24552.4,0.1,0.1,0,0,0.0,0.0,782,60604-2020-27,POINT (-87.629029 41.878153)
60624,31,07/26/2020,08/01/2020,20,1041,55,2879,524,7644,1449,21140.5,0.0,0.1,0,29,0.0,80.2,36158,60624-2020-31,POINT (-87.722735 41.879417)
60639,20,05/10/2020,05/16/2020,384,2556,424,2823.8,1609,7001,1778,7734.5,0.3,0.4,7,69,7.7,76.2,90517,60639-2020-20,POINT (-87.75531 41.920609)
60638,40,09/27/2020,10/03/2020,119,2185,202,3716.2,1055,19360,1794,32926.9,0.1,0.1,1,51,1.7,86.7,58797,60638-2020-40,POINT (-87.771902 41.787032)
60605,40,09/27/2020,10/03/2020,13,414,47,1504.4,667,10782,2424,39180.2,0.0,0.0,1,4,3.6,14.5,27519,60605-2020-40,POINT (-87.623449 41.867824)
60646,38,09/13/2020,09/19/2020,10,573,36,2047.4,382,9561,1365,34162.3,0.0,0.1,1,44,3.6,157.2,27987,60646-2020-38,POINT (-87.761826 41.993931)
60666,8,02/21/2021,02/27/2021,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2021-8,POINT (-87.896371 41.979511)
60636,37,09/06/2020,09/12/2020,15,1058,47,3285.4,430,9328,1335,28966.2,0.0,0.1,1,56,3.1,173.9,32203,60636-2020-37,POINT (-87.668597 41.77599)
60620,36,08/30/2020,09/05/2020,37,1634,54,2399.6,834,19100,1225,28048.6,0.1,0.1,1,76,1.5,111.6,68096,60620-2020-36,POINT (-87.651656 41.740873)
60646,19,05/03/2020,05/09/2020,45,282,161,1007.6,237,1500,847,5359.6,0.2,0.2,14,23,50.0,82.2,27987,60646-2020-19,POINT (-87.761826 41.993931)
60628,48,11/22/2020,11/28/2020,170,3134,255,4697,1552,34990,2326,52439.9,0.1,0.1,7,145,10.5,217.3,66724,60628-2020-48,POINT (-87.621537 41.694192)
60609,17,04/19/2020,04/25/2020,218,558,354,907.4,531,1399,864,2275,0.4,0.4,8,18,13.0,29.3,61495,60609-2020-17,POINT (-87.653382 41.812017)
60651,8,02/21/2021,02/27/2021,52,7001,82,11074.4,1277,57204,2020,90486.9,0.0,0.1,2,126,3.2,199.3,63218,60651-2021-8,POINT (-87.741017 41.901964)
60660,30,07/19/2020,07/25/2020,23,560,53,1295,765,8037,1769,18586.1,0.0,0.1,0,40,0.0,92.5,43242,60660-2020-30,POINT (-87.666362 41.991062)
60647,8,02/21/2021,02/27/2021,73,7799,83,8912.2,2614,118763,2987,135715.2,0.0,0.1,0,141,0.0,161.1,87509,60647-2021-8,POINT (-87.701101 41.921058)
60616,37,09/06/2020,09/12/2020,29,793,53,1456,1121,16974,2058,31165.5,0.0,0.0,0,38,0.0,69.8,54464,60616-2020-37,POINT (-87.629531 41.844869)
60640,19,05/03/2020,05/09/2020,66,631,95,905.1,517,2406,742,3451.2,0.1,0.2,16,58,23.0,83.2,69715,60640-2020-19,POINT (-87.662232 41.971888)
60655,26,06/21/2020,06/27/2020,9,283,31,982.5,342,3981,1187,13821,0.0,0.1,0,9,0.0,31.2,28804,60655-2020-26,POINT (-87.701434 41.696456)
Unknown,13,03/28/2021,04/03/2021,61,1023,0,0,1729,104591,0,0,0.0,0.1,0,9,0.0,0.0,0,Unknown-2021-13,
60608,47,11/15/2020,11/21/2020,462,4926,583,6219.3,3449,52509,4354,66295.1,0.2,0.1,7,92,8.8,116.2,79205,60608-2020-47,POINT (-87.670366 41.849879)
60607,37,09/06/2020,09/12/2020,22,679,74,2294.6,724,10324,2447,34889,0.0,0.0,0,4,0.0,13.5,29591,60607-2020-37,POINT (-87.652727 41.876104)
60661,41,10/04/2020,10/10/2020,21,187,212,1883.9,334,4280,3365,43119.1,0.1,0.0,0,0,0.0,0.0,9926,60661-2020-41,POINT (-87.644283 41.882786)
60619,36,08/30/2020,09/05/2020,29,1347,47,2198.9,1017,19536,1660,31891.3,0.0,0.1,0,66,0.0,107.7,61258,60619-2020-36,POINT (-87.60569 41.744737)
Unknown,9,02/28/2021,03/06/2021,11,874,0,0,1257,98236,0,0,0.0,0.1,0,8,0.0,0.0,0,Unknown-2021-9,
60608,3,01/17/2021,01/23/2021,167,7036,211,8883.3,2162,75017,2730,94712.5,0.1,0.1,0,125,0.0,157.8,79205,60608-2021-3,POINT (-87.670366 41.849879)
60633,11,03/14/2021,03/20/2021,5,1258,39,9773.9,199,11441,1546,88889.8,0.0,0.1,0,15,0.0,116.5,12871,60633-2021-11,POINT (-87.556037 41.653147)
60608,22,05/24/2020,05/30/2020,104,1659,131,2094.6,794,6179,1002,7801.3,0.1,0.3,5,48,6.3,60.6,79205,60608-2020-22,POINT (-87.670366 41.849879)
60652,13,03/28/2021,04/03/2021,45,4976,102,11333,892,44622,2032,101628.4,0.1,0.1,1,93,2.3,211.8,43907,60652-2021-13,POINT (-87.714238 41.745398)
60644,52,12/20/2020,12/26/2020,81,3114,170,6526.7,1051,35852,2203,75142.5,0.1,0.1,0,105,0.0,220.1,47712,60644-2020-52,POINT (-87.756863 41.881113)
60639,10,03/01/2020,03/07/2020,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,90517,60639-2020-10,POINT (-87.75531 41.920609)
60619,50,12/06/2020,12/12/2020,167,2921,273,4768.4,1930,38902,3151,63505.2,0.1,0.1,5,89,8.2,145.3,61258,60619-2020-50,POINT (-87.60569 41.744737)
60620,13,03/28/2021,04/03/2021,96,4874,141,7157.5,1857,70640,2727,103735.9,0.1,0.1,1,138,1.5,202.7,68096,60620-2021-13,POINT (-87.651656 41.740873)
60652,37,09/06/2020,09/12/2020,50,1547,114,3523.4,663,13216,1510,30100,0.1,0.1,1,50,2.3,113.9,43907,60652-2020-37,POINT (-87.714238 41.745398)
60653,44,10/25/2020,10/31/2020,93,996,291,3115.2,1071,18611,3350,58210.3,0.1,0.1,0,41,0.0,128.2,31972,60653-2020-44,POINT (-87.611244 41.819261)
60707,17,04/19/2020,04/25/2020,51,125,119,290.6,181,513,421,1192.5,0.3,0.2,1,3,2.3,7.0,43019,60707-2020-17,POINT (-87.808283 41.921777)
60602,51,12/13/2020,12/19/2020,2,64,161,5144.7,63,1431,5064,115032.2,0.0,0.1,0,1,0.0,80.4,1244,60602-2020-51,POINT (-87.628309 41.883136)
60623,42,10/11/2020,10/17/2020,173,4872,201,5666.5,1604,32396,1866,37679,0.1,0.2,2,164,2.3,190.7,85979,60623-2020-42,POINT (-87.717446 41.850321)
60649,10,03/01/2020,03/07/2020,,,,,1,1,2,2.2,0.0,0.0,0,0,0.0,0.0,46024,60649-2020-10,POINT (-87.571522 41.762202)
60656,13,03/28/2021,04/03/2021,54,2882,196,10450,765,28396,2774,102962.4,0.1,0.1,1,56,3.6,203.1,27579,60656-2021-13,POINT (-87.817934 41.974566)
60602,1,01/03/2021,01/09/2021,5,76,402,6109.3,63,1596,5064,128295.8,0.1,0.1,0,1,0.0,80.4,1244,60602-2021-1,POINT (-87.628309 41.883136)
60621,18,04/26/2020,05/02/2020,63,339,217,1167.3,277,1101,954,3791.1,0.2,0.3,9,22,31.0,75.8,29042,60621-2020-18,POINT (-87.638812 41.776931)
60604,11,03/14/2021,03/20/2021,4,96,512,12276.2,176,2012,22506,257289,0.0,0.1,0,0,0.0,0.0,782,60604-2021-11,POINT (-87.629029 41.878153)
60610,14,03/29/2020,04/04/2020,18,80,46,205,85,276,218,707.3,0.2,0.2,0,0,0.0,0.0,39019,60610-2020-14,POINT (-87.63581 41.90455)
60656,37,09/06/2020,09/12/2020,11,567,40,2055.9,369,7854,1338,28478.2,0.1,0.1,0,11,0.0,39.9,27579,60656-2020-37,POINT (-87.817934 41.974566)
60628,38,09/13/2020,09/19/2020,27,1679,40,2516.3,1036,21305,1553,31930,0.0,0.1,1,115,1.5,172.4,66724,60628-2020-38,POINT (-87.621537 41.694192)
60632,33,08/09/2020,08/15/2020,102,3884,112,4266.3,1563,20551,1717,22573.8,0.1,0.2,1,98,1.1,107.6,91039,60632-2020-33,POINT (-87.711251 41.810038)
60637,32,08/02/2020,08/08/2020,26,777,55,1637.4,779,11639,1642,24526.9,0.0,0.1,0,27,0.0,56.9,47454,60637-2020-32,POINT (-87.604053 41.780991)
60645,10,03/01/2020,03/07/2020,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,47732,60645-2020-10,POINT (-87.695049 42.008927)
60661,52,12/20/2020,12/26/2020,16,547,161,5510.8,516,9717,5198,97894.4,0.0,0.1,0,1,0.0,10.1,9926,60661-2020-52,POINT (-87.644283 41.882786)
60616,7,02/14/2021,02/20/2021,28,3265,51,5994.8,1294,59773,2376,109747.7,0.0,0.1,1,87,1.8,159.7,54464,60616-2021-7,POINT (-87.629531 41.844869)
60614,40,09/27/2020,10/03/2020,70,1285,98,1802,2176,33112,3052,46435.2,0.0,0.0,0,72,0.0,101.0,71308,60614-2020-40,POINT (-87.652064 41.922605)
60621,33,08/09/2020,08/15/2020,21,695,72,2393.1,400,7387,1377,25435.6,0.1,0.1,0,51,0.0,175.6,29042,60621-2020-33,POINT (-87.638812 41.776931)
60647,3,01/17/2021,01/23/2021,150,7349,171,8398,3158,105368,3609,120408.2,0.1,0.1,3,137,3.4,156.6,87509,60647-2021-3,POINT (-87.701101 41.921058)
60661,24,06/07/2020,06/13/2020,1,43,10,433.2,87,568,876,5722.3,0.0,0.1,0,0,0.0,0.0,9926,60661-2020-24,POINT (-87.644283 41.882786)
60624,9,02/28/2021,03/06/2021,34,2895,94,8006.5,917,32955,2536,91141.7,0.0,0.1,0,70,0.0,193.6,36158,60624-2021-9,POINT (-87.722735 41.879417)
60621,4,01/24/2021,01/30/2021,30,1924,103,6624.9,621,21382,2138,73624.4,0.1,0.1,3,73,10.3,251.4,29042,60621-2021-4,POINT (-87.638812 41.776931)
60612,30,07/19/2020,07/25/2020,19,815,55,2375.3,763,8104,2224,23619.2,0.0,0.1,0,29,0.0,84.5,34311,60612-2020-30,POINT (-87.687011 41.88004)
60656,24,06/07/2020,06/13/2020,10,276,36,1000.8,274,2685,994,9735.7,0.0,0.1,0,7,0.0,25.4,27579,60656-2020-24,POINT (-87.817934 41.974566)
60638,32,08/02/2020,08/08/2020,102,1495,174,2542.6,951,11496,1617,19552,0.1,0.1,0,39,0.0,66.3,58797,60638-2020-32,POINT (-87.771902 41.787032)
60610,49,11/29/2020,12/05/2020,132,2038,338,5223.1,1709,34467,4380,88333.9,0.1,0.1,1,17,2.6,43.6,39019,60610-2020-49,POINT (-87.63581 41.90455)
60636,33,08/09/2020,08/15/2020,21,974,65,3024.6,482,7514,1497,23333.2,0.1,0.1,0,54,0.0,167.7,32203,60636-2020-33,POINT (-87.668597 41.77599)
60626,27,06/28/2020,07/04/2020,27,1167,54,2346.7,2186,11337,4396,22797.1,0.0,0.1,1,114,2.0,229.2,49730,60626-2020-27,POINT (-87.669834 42.009469)
60639,16,04/12/2020,04/18/2020,266,580,294,640.8,645,1408,713,1555.5,0.4,0.4,15,22,16.6,24.3,90517,60639-2020-16,POINT (-87.75531 41.920609)
60617,29,07/12/2020,07/18/2020,95,1432,115,1735,1897,14866,2298,18012,0.1,0.1,0,65,0.0,78.8,82534,60617-2020-29,POINT (-87.556897 41.721257)
60634,9,02/28/2021,03/06/2021,91,9316,120,12258.7,2002,84931,2634,111758.7,0.1,0.1,3,143,3.9,188.2,75995,60634-2021-9,POINT (-87.797373 41.944967)
60827,11,03/08/2020,03/14/2020,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,28577,60827-2020-11,POINT (-87.633087 41.650765)
60601,42,10/11/2020,10/17/2020,36,259,245,1764.9,773,7645,5268,52095.4,0.0,0.0,1,7,6.8,47.7,14675,60601-2020-42,POINT (-87.622844 41.886262)
60637,49,11/29/2020,12/05/2020,172,2044,362,4307.3,3194,62477,6731,131658,0.1,0.0,1,37,2.1,78.0,47454,60637-2020-49,POINT (-87.604053 41.780991)
60610,5,01/31/2021,02/06/2021,40,2792,102,7155.5,1500,50116,3844,128440,0.0,0.1,2,30,5.1,76.9,39019,60610-2021-5,POINT (-87.63581 41.90455)
60659,32,08/02/2020,08/08/2020,22,926,54,2254.8,472,7694,1149,18734.8,0.0,0.1,0,44,0.0,107.1,41068,60659-2020-32,POINT (-87.703266 41.990803)
60653,27,06/28/2020,07/04/2020,15,578,47,1807.8,714,6365,2233,19908,0.0,0.1,1,35,3.1,109.5,31972,60653-2020-27,POINT (-87.611244 41.819261)
60623,5,01/31/2021,02/06/2021,103,10028,120,11663.3,1651,69742,1920,81115.2,0.1,0.2,2,238,2.3,276.8,85979,60623-2021-5,POINT (-87.717446 41.850321)
60630,10,03/01/2020,03/07/2020,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,57344,60630-2020-10,POINT (-87.759611 41.971261)
60827,47,11/15/2020,11/21/2020,15,177,52,619.4,,807,0,2823.9,0.0,0.1,0,8,0.0,28.0,28577,60827-2020-47,POINT (-87.633087 41.650765)
60610,30,07/19/2020,07/25/2020,27,398,69,1020,771,7652,1976,19611,0.0,0.1,0,10,0.0,25.6,39019,60610-2020-30,POINT (-87.63581 41.90455)
60647,37,09/06/2020,09/12/2020,63,2202,72,2516.3,2076,34896,2372,39877,0.0,0.1,0,93,0.0,106.3,87509,60647-2020-37,POINT (-87.701101 41.921058)
60603,2,01/10/2021,01/16/2021,5,58,426,4940.4,90,1284,7666,109369.7,0.1,0.0,0,0,0.0,0.0,1174,60603-2021-2,POINT (-87.625473 41.880112)
Unknown,20,05/10/2020,05/16/2020,5,64,0,0,2149,11157,0,0,0.1,0.2,0,3,0.0,0.0,0,Unknown-2020-20,
60622,45,11/01/2020,11/07/2020,342,2146,648,4064.9,3066,40409,5808,76542.3,0.1,0.1,1,57,1.9,108.0,52793,60622-2020-45,POINT (-87.681818 41.902762)
60613,53,12/27/2020,01/02/2021,110,2718,220,5423.7,2223,52712,4436,105186.3,0.1,0.1,1,40,2.0,79.8,50113,60613-2020-53,POINT (-87.661343 41.953742)
60625,33,08/09/2020,08/15/2020,51,1825,64,2303,1531,19858,1932,25059.6,0.0,0.1,2,106,2.5,133.8,79243,60625-2020-33,POINT (-87.701816 41.971155)
60649,12,03/15/2020,03/21/2020,28,28,61,60.8,125,128,272,278.1,0.1,0.1,0,0,0.0,0.0,46024,60649-2020-12,POINT (-87.571522 41.762202)
60618,33,08/09/2020,08/15/2020,91,1827,96,1935.5,1921,23911,2035,25330.8,0.1,0.1,1,51,1.1,54.0,94395,60618-2020-33,POINT (-87.703343 41.946699)
60624,18,04/26/2020,05/02/2020,92,511,254,1413.2,391,1585,1081,4383.5,0.2,0.3,1,16,2.8,44.3,36158,60624-2020-18,POINT (-87.722735 41.879417)
60603,39,09/20/2020,09/26/2020,0,14,0,1192.5,38,440,3237,37478.7,0.0,0.0,0,0,0.0,0.0,1174,60603-2020-39,POINT (-87.625473 41.880112)
60616,11,03/08/2020,03/14/2020,,,,,10,11,18,20.2,0.0,0.0,0,0,0.0,0.0,54464,60616-2020-11,POINT (-87.629531 41.844869)
60639,1,01/03/2021,01/09/2021,464,12196,513,13473.7,2923,75786,3229,83725.7,0.2,0.2,5,198,5.5,218.7,90517,60639-2021-1,POINT (-87.75531 41.920609)
60660,9,02/28/2021,03/06/2021,35,2459,81,5686.6,2587,56497,5983,130653.1,0.0,0.0,0,66,0.0,152.6,43242,60660-2021-9,POINT (-87.666362 41.991062)
60602,45,11/01/2020,11/07/2020,8,43,643,3456.6,71,1045,5707,84003.2,0.1,0.1,0,0,0.0,0.0,1244,60602-2020-45,POINT (-87.628309 41.883136)
60606,38,09/13/2020,09/19/2020,3,69,97,2225.1,109,2491,3515,80328.9,0.0,0.1,0,1,0.0,32.2,3101,60606-2020-38,POINT (-87.63676 41.882634)
60625,10,03/01/2020,03/07/2020,,,,,2,2,2,2.5,0.0,0.0,0,0,0.0,0.0,79243,60625-2020-10,POINT (-87.701816 41.971155)
60661,42,10/11/2020,10/17/2020,26,213,262,2145.9,364,4644,3667,46786.2,0.1,0.0,0,0,0.0,0.0,9926,60661-2020-42,POINT (-87.644283 41.882786)
60601,53,12/27/2020,01/02/2021,25,763,170,5199.3,535,15146,3646,103209.5,0.1,0.1,0,10,0.0,68.1,14675,60601-2020-53,POINT (-87.622844 41.886262)
60660,12,03/21/2021,03/27/2021,57,2584,132,5975.7,2545,63718,5886,147352.1,0.0,0.0,0,69,0.0,159.6,43242,60660-2021-12,POINT (-87.666362 41.991062)
60605,21,05/17/2020,05/23/2020,14,169,51,614.1,230,1270,836,4615,0.1,0.1,0,1,0.0,3.6,27519,60605-2020-21,POINT (-87.623449 41.867824)
60644,41,10/04/2020,10/10/2020,34,1696,71,3554.7,814,22017,1706,46145.6,0.1,0.1,0,94,0.0,197.0,47712,60644-2020-41,POINT (-87.756863 41.881113)
60608,35,08/23/2020,08/29/2020,81,2417,102,3051.6,1909,24113,2410,30443.8,0.1,0.1,0,77,0.0,97.2,79205,60608-2020-35,POINT (-87.670366 41.849879)
60642,31,07/26/2020,08/01/2020,13,274,64,1356.4,438,4828,2168,23899.8,0.0,0.1,0,13,0.0,64.4,20201,60642-2020-31,POINT (-87.657821 41.899935)
60827,2,01/10/2021,01/16/2021,5,258,18,902.8,,807,0,2823.9,0.0,0.1,0,11,0.0,38.5,28577,60827-2021-2,POINT (-87.633087 41.650765)
60620,29,07/12/2020,07/18/2020,63,1323,92,1942.8,979,12089,1438,17752.9,0.1,0.1,0,71,0.0,104.3,68096,60620-2020-29,POINT (-87.651656 41.740873)
60657,38,09/13/2020,09/19/2020,71,957,101,1366.1,1846,25064,2635,35779.1,0.0,0.0,0,29,0.0,41.4,70052,60657-2020-38,POINT (-87.658216 41.939715)
60611,34,08/16/2020,08/22/2020,19,354,59,1091.7,838,10229,2584,31545.7,0.0,0.0,0,3,0.0,9.3,32426,60611-2020-34,POINT (-87.620291 41.894734)
60647,34,08/16/2020,08/22/2020,85,2013,97,2300.3,2260,28094,2583,32104.1,0.0,0.1,0,93,0.0,106.3,87509,60647-2020-34,POINT (-87.701101 41.921058)
60624,23,05/31/2020,06/06/2020,25,858,69,2372.9,336,3752,929,10376.7,0.1,0.2,0,24,0.0,66.4,36158,60624-2020-23,POINT (-87.722735 41.879417)
60617,22,05/24/2020,05/30/2020,69,1077,84,1304.9,999,6755,1210,8184.5,0.1,0.2,7,52,8.5,63.0,82534,60617-2020-22,POINT (-87.556897 41.721257)
60659,9,02/28/2021,03/06/2021,34,3617,83,8807.3,895,38821,2179,94528.6,0.0,0.1,0,84,0.0,204.5,41068,60659-2021-9,POINT (-87.703266 41.990803)
60622,49,11/29/2020,12/05/2020,233,3091,441,5854.9,2836,52899,5372,100200.8,0.1,0.1,3,64,5.7,121.2,52793,60622-2020-49,POINT (-87.681818 41.902762)
60607,42,10/11/2020,10/17/2020,59,855,199,2889.4,1312,16232,4434,54854.5,0.0,0.0,0,4,0.0,13.5,29591,60607-2020-42,POINT (-87.652727 41.876104)
60652,36,08/30/2020,09/05/2020,71,1497,162,3409.5,829,12553,1888,28590,0.1,0.1,0,49,0.0,111.6,43907,60652-2020-36,POINT (-87.714238 41.745398)
60605,3,01/17/2021,01/23/2021,26,1562,94,5676.1,980,30421,3561,110545.4,0.0,0.1,0,10,0.0,36.3,27519,60605-2021-3,POINT (-87.623449 41.867824)
60608,29,07/12/2020,07/18/2020,39,1966,49,2482.2,1860,13758,2348,17370.1,0.0,0.1,1,73,1.3,92.2,79205,60608-2020-29,POINT (-87.670366 41.849879)
60640,13,03/22/2020,03/28/2020,35,56,50,80.3,115,237,165,340,0.3,0.2,1,1,1.4,1.4,69715,60640-2020-13,POINT (-87.662232 41.971888)
60640,5,01/31/2021,02/06/2021,65,3955,93,5673.1,2792,86550,4005,124148.3,0.0,0.0,1,141,1.4,202.3,69715,60640-2021-5,POINT (-87.662232 41.971888)
60656,28,07/05/2020,07/11/2020,16,326,58,1182.1,392,4110,1421,14902.6,0.1,0.1,1,10,3.6,36.3,27579,60656-2020-28,POINT (-87.817934 41.974566)
60609,5,01/31/2021,02/06/2021,83,6441,135,10474,1391,59543,2262,96825.8,0.1,0.1,4,131,6.5,213.0,61495,60609-2021-5,POINT (-87.653382 41.812017)
60622,31,07/26/2020,08/01/2020,28,872,53,1651.7,1329,13149,2517,24906.7,0.0,0.1,0,56,0.0,106.1,52793,60622-2020-31,POINT (-87.681818 41.902762)
60642,11,03/08/2020,03/14/2020,,,,,2,2,10,9.9,0.0,0.0,0,0,0.0,0.0,20201,60642-2020-11,POINT (-87.657821 41.899935)
60603,25,06/14/2020,06/20/2020,0,6,0,511.1,14,114,1192,9710.4,0.0,0.1,0,0,0.0,0.0,1174,60603-2020-25,POINT (-87.625473 41.880112)
60634,45,11/01/2020,11/07/2020,650,4295,855,5651.7,3010,41851,3961,55070.7,0.2,0.1,2,70,2.6,92.1,75995,60634-2020-45,POINT (-87.797373 41.944967)
60606,6,02/07/2021,02/13/2021,2,261,64,8416.6,186,6322,5998,203869.7,0.0,0.1,0,2,0.0,64.5,3101,60606-2021-6,POINT (-87.63676 41.882634)
60622,15,04/05/2020,04/11/2020,68,168,129,318.2,206,577,390,1092.9,0.3,0.3,2,3,3.8,5.7,52793,60622-2020-15,POINT (-87.681818 41.902762)
60626,13,03/28/2021,04/03/2021,83,4109,167,8262.6,3816,108718,7673,218616.5,0.0,0.0,2,159,4.0,319.7,49730,60626-2021-13,POINT (-87.669834 42.009469)
60660,36,08/30/2020,09/05/2020,19,688,44,1591,769,12687,1778,29339.5,0.0,0.1,0,41,0.0,94.8,43242,60660-2020-36,POINT (-87.666362 41.991062)
60646,9,02/28/2021,03/06/2021,22,2407,79,8600.4,862,32985,3080,117858.3,0.0,0.1,1,67,3.6,239.4,27987,60646-2021-9,POINT (-87.761826 41.993931)
60654,32,08/02/2020,08/08/2020,15,251,78,1311.7,446,4349,2331,22728,0.0,0.0,0,2,0.0,10.5,19135,60654-2020-32,POINT (-87.636354 41.892485)
60601,13,03/22/2020,03/28/2020,9,23,61,156.7,36,73,245,497.4,0.2,0.2,0,0,0.0,0.0,14675,60601-2020-13,POINT (-87.622844 41.886262)
60616,17,04/19/2020,04/25/2020,39,239,72,438.8,239,1011,439,1856.3,0.2,0.2,6,21,11.0,38.6,54464,60616-2020-17,POINT (-87.629531 41.844869)
